id,is_del,sort,crtd_at,uptd_at,dltd_at,is_active,tree_id,tree_level,tree_left,tree_right,is_leaf,t_path,name,sname,abbr,stcode,initials,pinyin,longitude,latitude,area_code,zip_code,mname,msname,extra,suffix,is_hot,is_r,is_m,is_d,creator,pid
01GSWGT8D1HVS45H4326J1DJY4,f,772,2023-03-03 15:17:07.987192+08,2023-03-03 15:17:07.987192+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N3FTCN42S8BEBQCY88,稷山县,稷山,,140824,js,jishan,110.978996,35.60041,,043200,"山西省,运城市,稷山县","山西,运城,稷山","",县,f,t,f,f,"",01GSWGT6N3FTCN42S8BEBQCY88
01GSWGT8D5Q1SRPSMSTVFGFG12,f,773,2023-03-03 15:17:07.989424+08,2023-03-03 15:17:07.989424+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N3FTCN42S8BEBQCY88,新绛县,新绛,,140825,xj,xinjiang,111.225204,35.613697,,043100,"山西省,运城市,新绛县","山西,运城,新绛","",县,f,t,f,f,"",01GSWGT6N3FTCN42S8BEBQCY88
01GSWGT8D878K56M99RJKV5SW8,f,774,2023-03-03 15:17:07.99064+08,2023-03-03 15:17:07.990641+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N3FTCN42S8BEBQCY88,绛县,绛县,,140826,jx,jiangxian,111.57618,35.490448,,043600,"山西省,运城市,绛县","山西,运城,绛县","","",f,t,f,f,"",01GSWGT6N3FTCN42S8BEBQCY88
01GSWGT8DBNZD7AG00Z15BKVBY,f,775,2023-03-03 15:17:07.992002+08,2023-03-03 15:17:07.992002+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N3FTCN42S8BEBQCY88,垣曲县,垣曲,,140827,yq,yuanqu,111.67099,35.298294,,043700,"山西省,运城市,垣曲县","山西,运城,垣曲","",县,f,t,f,f,"",01GSWGT6N3FTCN42S8BEBQCY88
01GSWGT8DE2A20DD3JG9H1C8KB,f,776,2023-03-03 15:17:07.993249+08,2023-03-03 15:17:07.993249+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N3FTCN42S8BEBQCY88,夏县,夏县,,140828,xx,xiaxian,111.223175,35.140442,,044400,"山西省,运城市,夏县","山西,运城,夏县","","",f,t,f,f,"",01GSWGT6N3FTCN42S8BEBQCY88
01GSWGT8DHP2JE6T5J8CQMR53V,f,777,2023-03-03 15:17:07.994389+08,2023-03-03 15:17:07.994389+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N3FTCN42S8BEBQCY88,平陆县,平陆,,140829,pl,pinglu,111.212379,34.837257,,044300,"山西省,运城市,平陆县","山西,运城,平陆","",县,f,t,f,f,"",01GSWGT6N3FTCN42S8BEBQCY88
01GSWGT8DM0P1MDC0Y2DXR4R9R,f,778,2023-03-03 15:17:07.995512+08,2023-03-03 15:17:07.995512+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N3FTCN42S8BEBQCY88,芮城县,芮城,,140830,rc,ruicheng,110.691139,34.694767,,044600,"山西省,运城市,芮城县","山西,运城,芮城","",县,f,t,f,f,"",01GSWGT6N3FTCN42S8BEBQCY88
01GSWGT8DQB5DTQ4R10G4RDG88,f,779,2023-03-03 15:17:07.996588+08,2023-03-03 15:17:07.996588+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N3FTCN42S8BEBQCY88,永济市,永济,,140881,yj,yongji,110.447983,34.865124,,044500,"山西省,运城市,永济市","山西,运城,永济","",市,f,t,f,f,"",01GSWGT6N3FTCN42S8BEBQCY88
01GSWGT8DTD73KH67E6C88NKTP,f,780,2023-03-03 15:17:07.997644+08,2023-03-03 15:17:07.997644+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N3FTCN42S8BEBQCY88,河津市,河津,,140882,hj,hejin,110.710266,35.597149,,043300,"山西省,运城市,河津市","山西,运城,河津","",市,f,t,f,f,"",01GSWGT6N3FTCN42S8BEBQCY88
01GSWGT8DW0TJ1S3Y1JGC7KDY4,f,781,2023-03-03 15:17:07.998877+08,2023-03-03 15:17:07.998877+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,忻府区,忻府,,140902,xf,xinfu,112.734116,38.417744,,034000,"山西省,忻州市,忻府区","山西,忻州,忻府","",区,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8DZCG9P1CEMGJ3Y6ZT0,f,782,2023-03-03 15:17:08.000049+08,2023-03-03 15:17:08.00005+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,定襄县,定襄,,140921,dx,dingxiang,112.963234,38.484947,,035400,"山西省,忻州市,定襄县","山西,忻州,定襄","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8E1C37Y0DXRKFY51MVC,f,783,2023-03-03 15:17:08.001179+08,2023-03-03 15:17:08.00118+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,五台县,五台,,140922,wt,wutai,113.25901,38.725712,,035500,"山西省,忻州市,五台县","山西,忻州,五台","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8E4CD1NE27Z0Z9WVYP4,f,784,2023-03-03 15:17:08.0024+08,2023-03-03 15:17:08.0024+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,代县,代县,,140923,dx,daixian,112.962517,39.06514,,034200,"山西省,忻州市,代县","山西,忻州,代县","","",f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8E7SMKH85Q28DYV9YG8,f,785,2023-03-03 15:17:08.003551+08,2023-03-03 15:17:08.003551+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,繁峙县,繁峙,,140924,fz,fanzhi,113.267708,39.188103,,034300,"山西省,忻州市,繁峙县","山西,忻州,繁峙","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8EA2EJSZ78PZ9NHXA3S,f,786,2023-03-03 15:17:08.005896+08,2023-03-03 15:17:08.005897+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,宁武县,宁武,,140925,nw,ningwu,112.307938,39.001717,,036000,"山西省,忻州市,宁武县","山西,忻州,宁武","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8ECZ6BSR1ZT1VN3JM7D,f,787,2023-03-03 15:17:08.007642+08,2023-03-03 15:17:08.007642+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,静乐县,静乐,,140926,jl,jingle,111.940231,38.355946,,035100,"山西省,忻州市,静乐县","山西,忻州,静乐","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8EFGBWDWNQVCTYHRGQ4,f,788,2023-03-03 15:17:08.008869+08,2023-03-03 15:17:08.008869+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,神池县,神池,,140927,sc,shenchi,112.200439,39.088467,,036100,"山西省,忻州市,神池县","山西,忻州,神池","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8EH8B1YDP769N179DEE,f,789,2023-03-03 15:17:08.010801+08,2023-03-03 15:17:08.010801+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,五寨县,五寨,,140928,wz,wuzhai,111.841011,38.912762,,036200,"山西省,忻州市,五寨县","山西,忻州,五寨","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8EK4Q1F6XM18AM8VZEZ,f,790,2023-03-03 15:17:08.012262+08,2023-03-03 15:17:08.012262+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,岢岚县,岢岚,,140929,kl,kelan,111.569809,38.705624,,036300,"山西省,忻州市,岢岚县","山西,忻州,岢岚","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8EQCBTBX0QMJTMA69FT,f,791,2023-03-03 15:17:08.013472+08,2023-03-03 15:17:08.013472+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,河曲县,河曲,,140930,hq,hequ,111.146606,39.381893,,036500,"山西省,忻州市,河曲县","山西,忻州,河曲","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8ET979AMB2TMK1P5MJP,f,792,2023-03-03 15:17:08.014572+08,2023-03-03 15:17:08.014573+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,保德县,保德,,140931,bd,baode,111.085686,39.022575,,036600,"山西省,忻州市,保德县","山西,忻州,保德","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8EXJQPVR1C53B3DPMMD,f,793,2023-03-03 15:17:08.015705+08,2023-03-03 15:17:08.015705+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,偏关县,偏关,,140932,pg,pianguan,111.500473,39.442154,,036400,"山西省,忻州市,偏关县","山西,忻州,偏关","",县,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8EZHJJMP29T11YZR5XR,f,794,2023-03-03 15:17:08.016876+08,2023-03-03 15:17:08.016876+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N5Z7GHBFE4FQPH6XRM,原平市,原平,,140981,yp,yuanping,112.713135,38.729187,,034100,"山西省,忻州市,原平市","山西,忻州,原平","",市,f,t,f,f,"",01GSWGT6N5Z7GHBFE4FQPH6XRM
01GSWGT8F2MWCYTRPT6WSRZV07,f,795,2023-03-03 15:17:08.017985+08,2023-03-03 15:17:08.017985+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,尧都区,尧都,,141002,yd,yaodou,111.522942,36.080364,,041000,"山西省,临汾市,尧都区","山西,临汾,尧都","",区,f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
01GSWGT8F4A2FKJJZ88KK6NEZK,f,796,2023-03-03 15:17:08.019057+08,2023-03-03 15:17:08.019057+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,曲沃县,曲沃,,141021,qw,quwo,111.475533,35.641388,,043400,"山西省,临汾市,曲沃县","山西,临汾,曲沃","",县,f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
01GSWGT8F8DABYZ6AAD1RKX06T,f,797,2023-03-03 15:17:08.020236+08,2023-03-03 15:17:08.020236+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,翼城县,翼城,,141022,yc,yicheng,111.713509,35.738621,,043500,"山西省,临汾市,翼城县","山西,临汾,翼城","",县,f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
01GSWGT8FAS6Z0BWEQ6WETYJ01,f,798,2023-03-03 15:17:08.022457+08,2023-03-03 15:17:08.022457+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,襄汾县,襄汾,,141023,xf,xiangfen,111.442932,35.876141,,041500,"山西省,临汾市,襄汾县","山西,临汾,襄汾","",县,f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
01GSWGT8FDM53QEYCWM5EY95NS,f,799,2023-03-03 15:17:08.02395+08,2023-03-03 15:17:08.02395+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,洪洞县,洪洞,,141024,hd,hongdong,111.673691,36.255741,,031600,"山西省,临汾市,洪洞县","山西,临汾,洪洞","",县,f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
01GSWGT8FGVJ3HQPX3RB4XJY4H,f,800,2023-03-03 15:17:08.025243+08,2023-03-03 15:17:08.025244+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,古县,古县,,141025,gx,guxian,111.920204,36.268551,,042400,"山西省,临汾市,古县","山西,临汾,古县","","",f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
01GSWGT8FJW1G2K4ACD74554JJ,f,801,2023-03-03 15:17:08.026467+08,2023-03-03 15:17:08.026467+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,安泽县,安泽,,141026,az,anze,112.251373,36.14603,,042500,"山西省,临汾市,安泽县","山西,临汾,安泽","",县,f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
01GSWGT8FMH00MEQC902DDM0J3,f,802,2023-03-03 15:17:08.027651+08,2023-03-03 15:17:08.027651+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,浮山县,浮山,,141027,fs,fushan,111.850037,35.971359,,042600,"山西省,临汾市,浮山县","山西,临汾,浮山","",县,f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
01GSWGT8FR8J6DVBPYMVP1HCA9,f,803,2023-03-03 15:17:08.028985+08,2023-03-03 15:17:08.028985+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,吉县,吉县,,141028,jx,jixian,110.682854,36.099354,,042200,"山西省,临汾市,吉县","山西,临汾,吉县","","",f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
01GSWGT8FVHAERR61R8PHR1CDH,f,804,2023-03-03 15:17:08.030325+08,2023-03-03 15:17:08.030325+08,,t,1,4,4,5,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67FVFQCC5ZHXAYP44SV/01GSWGT6N8YM5KSPSS7Y7F5HK4,乡宁县,乡宁,,141029,xn,xiangning,110.857368,35.975403,,042100,"山西省,临汾市,乡宁县","山西,临汾,乡宁","",县,f,t,f,f,"",01GSWGT6N8YM5KSPSS7Y7F5HK4
